,0,1,2,3
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.13624395554643345,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5001629701008008,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,4.2972159525054565e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0004503798440739274,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.003892928708131391,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.026790899755038504,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.13938298272187633,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5051613403997928,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,4.659585652646936e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.00048091240400637063,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.004095117518845424,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.027777437601985006,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.1425356049582557,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5101097269957948,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,5.045810959726201e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0005129593376359158,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.004304163282074835,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.028782483670589457,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.1457012364516353,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5150086297258368,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,5.457016254001263e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0005465672137982301,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.004520164002289391,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.02980596996194828,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.14887930175465147,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5198585434285785,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,5.8943565838796575e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0005817830176808523,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.0047432160919240315,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.03084782397812066,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.15206923562796215,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5246599579942928,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,6.359017733953628e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0006186541323313601,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.004973414346807877,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.031907968858991116,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.15527048289363116,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5294133584143499,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,6.852216275712316e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0006572283201293174,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.005210851923070719,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.032986323516443886,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.158482498290424,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5341192248302064,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,7.375199601071579e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0006975537042356607,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.005455620315488007,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.03408280276589326,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.1617047463309916,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5387780325819043,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,7.929245938872958e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0007396787500326962,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.005707809337226166,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.035197317455213255,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.16493670116091882,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5433902522560852,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,8.515664354513656e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0007836522465674048,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.005967507100950824,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.03632977459110939,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.1681778464196144,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5479563497335244,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,9.135794732879183e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0008295232880102881,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.0062348000012613,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.037480077462974826,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.17142767510301996,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5524767862361891,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,9.79100774475965e-05,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0008773412551415369,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.0065097726984154605,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.038648125764272255,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.17468568942811546,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5569520183738272,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00010482704796939437,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0009271557968758607,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.006792508103309756,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.03983381571148257,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.17795140069919876,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.561382498190089,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00011212317966158317,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.00097901681183689,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.007083087363680001,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.04103704016066053,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.18122432917591758,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5657686732081881,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00011981309917149935,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0010329744299916411,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.007381589851489146,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.04225768872163718,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.1845040039430321,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5701109864761063,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00012791173804970913,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.001089078994355127,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.007688093151468989,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.0434956478699081,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.18778996278188673,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5744098766113452,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.0001364343316184082,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0011473810427747966,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.008002673050783473,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.044750801056246,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.19108175204356997,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5786657778452318,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00014539641768719728,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0012079312898040998,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.008325403529781852,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.04602302881407567,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.19437892652374136,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5828791200667794,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.0001548138351185622,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0012707806086740955,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.008656356753810716,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.04731220886464858,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.19768104933910496,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5870503288661116,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00016470272224544343,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.001335980013371651,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.008995603066054446,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.04861821622005404,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.2009876918055089,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5911798255774505,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00017507951514333386,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0014035806408324246,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.009343210981374387,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.04994092328410308,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.20429843331765088,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.595268027321676,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00018596094575939234,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0014736337332564699,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.009699247181117572,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.05128019995112091,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.20761286123036946,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.5993153470484593,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00019736403990110665,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.0015461906205539633,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.010063776508866484,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.05263591370268303,0.0
"[45.0, 125.0, 75.0, 155.0]",-0.01,0.0,0.2109305707415019,0.0
"[125.0, 5.0, 155.0, 35.0]",0.0,0.0,0.0,0.0
"[125.0, 45.0, 155.0, 75.0]",0.0,0.0,0.0,-0.01
"[85.0, 125.0, 115.0, 155.0]",0.6033221935779748,0.0,0.0,0.0
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0007057254609
"[125.0, 85.0, 155.0, 115.0]",0.0,2.4057810000000004e-06,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",0.0,0.00020930611508708125,0.0,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,0.001621302702928222,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,0.010436861967101967,-0.01,0.0
"[45.0, 5.0, 75.0, 35.0]",0.0,0.0,0.0,0.0
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.01,-0.01,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",0.0,-0.01,0.0,0.0
"[5.0, 125.0, 35.0, 155.0]",0.0,0.0,0.05400792970232972,0.0
