,0,1,2,3
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.058519850599,2.9074737594015836e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0006424232321017702,4.779962386815662e-06,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.01043786672860088,0.00012140064377027715,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.1312541872310217
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,5.632444905702219e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,1.4809870903186778e-06,3.3959748390248256e-10
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.058519850599,3.456579930699161e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0007299398003381604,4.779962386815662e-06,0.0
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.011514775746394066,0.00012140064377027715,-0.03940399
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.13994164535871148
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,6.909008837932006e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,1.7772694131784154e-06,3.3959748390248256e-10
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.058519850599,4.695116172483893e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0008262733840523254,4.779962386815662e-06,3.671063956526862e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.011514775746394066,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.13994164535871148
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",5.252332270156805e-11,0.0,8.439461221413261e-08,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",1.2194504235000003e-11,0.0,2.1820571745701816e-06,3.3959748390248256e-10
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.058519850599,5.391811056406147e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0009216436319293488,4.779962386815662e-06,3.671063956526862e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.012659102797158529,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.14854222890512436
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",9.807007154426588e-10,0.0,1.2179580342762333e-07,0.0
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",1.9650587130324287e-08,0.0,2.645499597901033e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.06793465209301,6.167372214578499e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0009216436319293488,1.3026955450311645e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.012659102797158529,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.14854222890512436
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",2.067055939136842e-09,0.0,1.4438734177445639e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",1.9650587130324287e-08,0.0,3.1741081012340876e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",0.0,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.06793465209301,6.935177761169127e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0010263591207844822,1.3026955450311645e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.013869391829333062,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.15705680661607313
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",2.067055939136842e-09,0.0,1.7151044126781863e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,3.766533018726968e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",3.7210146948738464e-08,-0.06793465209301,7.78954919226347e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.001140920056040635,1.3026955450311645e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.01514420917058439,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.001979565330657361,0.1654862385499124
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",2.067055939136842e-09,0.0,2.0369413402368315e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,4.429927115843411e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.06793465209301,8.738481750777407e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0012658087380154881,2.3164966400174244e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.016482143225827757,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.17383137616441327
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",2.067055939136842e-09,0.0,2.4152653672603704e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,5.172091202254943e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.06793465209301,9.790324797483572e-05,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0014014899396677832,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.0178818041790492,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.18209306240276912
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",2.067055939136842e-09,0.0,2.856600921790712e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",0.0,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,6.0014995220059155e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.06793465209301,0.00010953762495209742,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.001548411277882548,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.01934182369888363,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.19027213177874144
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,5.904900000000002e-13,3.368169869553337e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",2.5709408296116408e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,6.9273231513547335e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.07725530557207991,0.00010953762495209742,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.001548411277882548,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.01934182369888363,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.19027213177874144
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,5.904900000000002e-13,3.95794725447973e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",2.5709408296116408e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,7.843888544410063e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.07725530557207991,0.00012237795020351937,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0017070035783936753,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.020860854647903465,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.19836941046095402
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,2.372305256650477e-11,4.624317750931838e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",6.1073839503472815e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,8.866851210797636e-06,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.07725530557207991,0.00013651720290702726,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0018776812344408697,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.022437570795573018,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.20638571635634448
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,2.372305256650477e-11,5.376091182394307e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",6.1073839503472815e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,1.0006837524852905e-05,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.07725530557207991,0.0001520511619879248,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",9.43634971196904e-07,0.0020608425592566182,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.024070666534824387,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.21432185919278104
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,2.372305256650477e-11,6.222945647807125e-07,2.181362839388734e-09
"[5.0, 45.0, 35.0, 75.0]",6.1073839503472815e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,1.12752296074957e-05,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",7.378974727829634e-07,-0.07725530557207991,0.00016907823340135512,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",1.94817816547945e-05,0.0022568701324774715,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.025758856602211173,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.22217864060085324
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,2.372305256650477e-11,7.175486856003667e-07,7.76020029402126e-09
"[5.0, 45.0, 35.0, 75.0]",6.1073839503472815e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,1.2684181412032939e-05,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",2.25222259866733e-06,-0.0864827525163591,0.00016907823340135512,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",1.94817816547945e-05,0.0022568701324774715,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.025758856602211173,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.22217864060085324
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,2.372305256650477e-11,8.245308314526595e-07,7.76020029402126e-09
"[5.0, 45.0, 35.0, 75.0]",6.1073839503472815e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",7.610781653953334e-08,0.0,1.4079043698524806e-05,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",2.25222259866733e-06,-0.09561792499119551,0.00016907823340135512,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",1.94817816547945e-05,0.0022568701324774715,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.025758856602211173,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.22217864060085324
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,2.372305256650477e-11,9.429969164248562e-07,1.5103375774154984e-08
"[5.0, 45.0, 35.0, 75.0]",6.1073839503472815e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",2.0205813166086124e-07,0.0,1.5459957362151756e-05,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",2.25222259866733e-06,-0.09561792499119551,0.00018769928225963883,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",1.94817816547945e-05,0.0024661311405725973,3.43255953783119e-05,9.184988310082241e-07
"[125.0, 45.0, 155.0, 75.0]",1.4965356932891398e-06,0.02750087580159674,0.00012140064377027715,-0.0490099501
"[125.0, 85.0, 155.0, 115.0]",1.18296256005e-05,2.1984947391114003e-05,0.003449145824299999,0.2299568541948447
"[125.0, 125.0, 155.0, 155.0]",0.0,0.0,0.0,0.0019092384753483602
"[85.0, 125.0, 115.0, 155.0]",0.0864827525163591,0.0,0.0,0.0
******,0.0,0.0,0.0,0.0
"[5.0, 5.0, 35.0, 35.0]",4.617326209357114e-09,2.372305256650477e-11,1.0727065635199735e-06,1.5103375774154984e-08
"[5.0, 45.0, 35.0, 75.0]",6.1073839503472815e-09,6.561000000000002e-11,0.0,0.0
"[5.0, 85.0, 35.0, 115.0]",0.0,3.615840000000001e-08,-0.0490099501,6.561000000000002e-11
"[45.0, 5.0, 75.0, 35.0]",2.0205813166086124e-07,0.0,1.6994651328866987e-05,1.2649041350315641e-09
"[45.0, 45.0, 75.0, 75.0]",2.856697291110679e-08,-0.029701,-0.058519850599,0.0
terminal,0.0,0.0,0.0,0.0
"[85.0, 5.0, 115.0, 35.0]",2.25222259866733e-06,-0.09561792499119551,0.00020801746970219582,4.0252473888598184e-10
"[5.0, 125.0, 35.0, 155.0]",0.0,7.290000000000002e-09,7.978986000000001e-06,2.8941300000000004e-08
"[45.0, 125.0, 75.0, 155.0]",-0.0199,0.0,0.0012227964801487193,0.0
"[125.0, 5.0, 155.0, 35.0]",1.94817816547945e-05,0.002688977711381242,3.43255953783119e-05,9.184988310082241e-07
